,Percentile_1,Percentile_5,Percentile_10,Percentile_20,Percentile_30,Percentile_40,Percentile_50,Percentile_60,Percentile_70,Percentile_80,Percentile_90,Percentile_95,Percentile_99
Class_9,"Cov: 1.93 ± 0.15%
Acc: 80.80 ± 4.18%
Miss: 0.05 ± 0.04%","Cov: 5.23 ± 0.25%
Acc: 85.18 ± 2.32%
Miss: 0.06 ± 0.03%","Cov: 13.81 ± 0.38%
Acc: 90.89 ± 0.97%
Miss: 0.40 ± 0.06%","Cov: 21.84 ± 0.50%
Acc: 90.10 ± 0.70%
Miss: 1.29 ± 0.12%","Cov: 34.74 ± 0.67%
Acc: 90.79 ± 0.53%
Miss: 3.80 ± 0.19%","Cov: 46.23 ± 0.71%
Acc: 88.72 ± 0.45%
Miss: 6.37 ± 0.27%","Cov: 56.02 ± 0.66%
Acc: 86.41 ± 0.45%
Miss: 9.35 ± 0.30%","Cov: 64.69 ± 0.61%
Acc: 79.90 ± 0.55%
Miss: 8.96 ± 0.32%","Cov: 75.29 ± 0.48%
Acc: 73.02 ± 0.56%
Miss: 8.12 ± 0.29%","Cov: 86.92 ± 0.30%
Acc: 65.86 ± 0.64%
Miss: 5.45 ± 0.21%","Cov: 96.14 ± 0.12%
Acc: 60.44 ± 0.65%
Miss: 1.27 ± 0.07%","Cov: 99.13 ± 0.06%
Acc: 59.08 ± 0.66%
Miss: 0.42 ± 0.04%","Cov: 99.94 ± 0.01%
Acc: 58.65 ± 0.64%
Miss: 0.00 ± 0.00%"
Class_10,"Cov: 1.49 ± 0.13%
Acc: 70.08 ± 3.52%
Miss: 0.00 ± 0.00%","Cov: 3.13 ± 0.22%
Acc: 78.69 ± 2.07%
Miss: 0.01 ± 0.01%","Cov: 4.49 ± 0.25%
Acc: 70.60 ± 2.49%
Miss: 0.00 ± 0.00%","Cov: 10.68 ± 0.35%
Acc: 78.37 ± 1.23%
Miss: 0.00 ± 0.00%","Cov: 20.69 ± 0.55%
Acc: 79.16 ± 1.07%
Miss: 0.00 ± 0.00%","Cov: 34.76 ± 0.61%
Acc: 79.13 ± 0.84%
Miss: 0.02 ± 0.01%","Cov: 43.35 ± 0.59%
Acc: 74.71 ± 0.83%
Miss: 0.01 ± 0.01%","Cov: 63.89 ± 0.49%
Acc: 76.08 ± 0.66%
Miss: 0.08 ± 0.02%","Cov: 78.84 ± 0.38%
Acc: 74.37 ± 0.64%
Miss: 0.12 ± 0.02%","Cov: 90.98 ± 0.26%
Acc: 72.19 ± 0.64%
Miss: 0.11 ± 0.02%","Cov: 98.51 ± 0.08%
Acc: 71.25 ± 0.62%
Miss: 0.19 ± 0.03%","Cov: 99.64 ± 0.03%
Acc: 70.93 ± 0.61%
Miss: 0.26 ± 0.03%","Cov: 100.00 ± 0.00%
Acc: 70.71 ± 0.60%
Miss: 0.00 ± 0.00%"
Class_11,"Cov: 7.97 ± 0.33%
Acc: 91.17 ± 0.59%
Miss: 0.03 ± 0.02%","Cov: 9.30 ± 0.34%
Acc: 85.06 ± 0.82%
Miss: 0.01 ± 0.01%","Cov: 13.98 ± 0.29%
Acc: 82.10 ± 1.03%
Miss: 0.00 ± 0.00%","Cov: 25.86 ± 0.40%
Acc: 82.55 ± 0.77%
Miss: 0.02 ± 0.01%","Cov: 36.92 ± 0.55%
Acc: 82.21 ± 0.63%
Miss: 0.15 ± 0.03%","Cov: 50.59 ± 0.58%
Acc: 79.47 ± 0.53%
Miss: 0.21 ± 0.04%","Cov: 66.65 ± 0.46%
Acc: 78.79 ± 0.48%
Miss: 1.34 ± 0.07%","Cov: 74.68 ± 0.41%
Acc: 74.12 ± 0.52%
Miss: 1.24 ± 0.07%","Cov: 83.19 ± 0.30%
Acc: 69.94 ± 0.55%
Miss: 0.77 ± 0.06%","Cov: 92.35 ± 0.18%
Acc: 65.97 ± 0.56%
Miss: 0.65 ± 0.06%","Cov: 97.81 ± 0.08%
Acc: 63.31 ± 0.57%
Miss: 0.16 ± 0.04%","Cov: 99.59 ± 0.04%
Acc: 62.83 ± 0.56%
Miss: 0.22 ± 0.04%","Cov: 99.97 ± 0.01%
Acc: 62.59 ± 0.57%
Miss: 0.00 ± 0.00%"
Class_12,"Cov: 2.76 ± 0.20%
Acc: 67.08 ± 5.84%
Miss: 0.00 ± 0.00%","Cov: 7.05 ± 0.33%
Acc: 76.24 ± 3.64%
Miss: 0.04 ± 0.04%","Cov: 14.09 ± 0.52%
Acc: 71.26 ± 2.67%
Miss: 0.15 ± 0.10%","Cov: 25.04 ± 0.64%
Acc: 74.49 ± 1.98%
Miss: 0.17 ± 0.10%","Cov: 31.34 ± 0.65%
Acc: 70.77 ± 1.62%
Miss: 0.08 ± 0.06%","Cov: 39.51 ± 0.66%
Acc: 71.00 ± 1.38%
Miss: 0.10 ± 0.06%","Cov: 45.87 ± 0.71%
Acc: 69.00 ± 1.23%
Miss: 0.00 ± 0.00%","Cov: 59.34 ± 0.65%
Acc: 72.41 ± 1.05%
Miss: 0.00 ± 0.00%","Cov: 70.94 ± 0.60%
Acc: 72.57 ± 0.89%
Miss: 0.00 ± 0.00%","Cov: 83.37 ± 0.51%
Acc: 72.95 ± 0.80%
Miss: 0.00 ± 0.00%","Cov: 94.77 ± 0.32%
Acc: 73.70 ± 0.74%
Miss: 0.01 ± 0.01%","Cov: 99.27 ± 0.07%
Acc: 74.00 ± 0.72%
Miss: 0.05 ± 0.01%","Cov: 99.92 ± 0.02%
Acc: 73.55 ± 0.74%
Miss: 0.00 ± 0.00%"
Class_13,"Cov: 2.37 ± 0.14%
Acc: 70.06 ± 2.53%
Miss: 0.00 ± 0.00%","Cov: 4.24 ± 0.23%
Acc: 66.74 ± 1.98%
Miss: 0.00 ± 0.00%","Cov: 9.52 ± 0.42%
Acc: 77.61 ± 1.25%
Miss: 0.02 ± 0.01%","Cov: 28.36 ± 0.63%
Acc: 87.04 ± 0.44%
Miss: 0.11 ± 0.03%","Cov: 40.36 ± 0.58%
Acc: 86.90 ± 0.35%
Miss: 0.07 ± 0.02%","Cov: 53.00 ± 0.49%
Acc: 85.69 ± 0.29%
Miss: 0.02 ± 0.01%","Cov: 67.11 ± 0.43%
Acc: 85.71 ± 0.24%
Miss: 0.02 ± 0.01%","Cov: 75.31 ± 0.34%
Acc: 83.33 ± 0.23%
Miss: 0.01 ± 0.01%","Cov: 86.86 ± 0.21%
Acc: 81.87 ± 0.22%
Miss: 0.36 ± 0.04%","Cov: 92.79 ± 0.17%
Acc: 77.86 ± 0.27%
Miss: 0.25 ± 0.04%","Cov: 97.36 ± 0.10%
Acc: 74.97 ± 0.28%
Miss: 0.11 ± 0.03%","Cov: 98.90 ± 0.07%
Acc: 74.04 ± 0.29%
Miss: 0.11 ± 0.03%","Cov: 99.96 ± 0.01%
Acc: 73.54 ± 0.29%
Miss: 0.00 ± 0.00%"
Class_14,"Cov: 4.04 ± 0.25%
Acc: 65.26 ± 2.86%
Miss: 0.03 ± 0.02%","Cov: 10.75 ± 0.48%
Acc: 81.24 ± 1.08%
Miss: 0.25 ± 0.05%","Cov: 16.83 ± 0.52%
Acc: 82.51 ± 0.84%
Miss: 0.23 ± 0.05%","Cov: 31.40 ± 0.60%
Acc: 86.97 ± 0.57%
Miss: 0.48 ± 0.06%","Cov: 42.77 ± 0.61%
Acc: 87.15 ± 0.44%
Miss: 1.11 ± 0.08%","Cov: 55.37 ± 0.53%
Acc: 85.24 ± 0.41%
Miss: 2.13 ± 0.13%","Cov: 64.63 ± 0.43%
Acc: 82.34 ± 0.43%
Miss: 2.99 ± 0.13%","Cov: 72.80 ± 0.38%
Acc: 77.08 ± 0.48%
Miss: 2.39 ± 0.12%","Cov: 82.87 ± 0.29%
Acc: 72.26 ± 0.50%
Miss: 1.79 ± 0.09%","Cov: 92.03 ± 0.22%
Acc: 67.70 ± 0.54%
Miss: 1.18 ± 0.08%","Cov: 97.87 ± 0.12%
Acc: 64.53 ± 0.53%
Miss: 0.31 ± 0.04%","Cov: 99.43 ± 0.06%
Acc: 63.90 ± 0.54%
Miss: 0.25 ± 0.04%","Cov: 99.98 ± 0.01%
Acc: 63.58 ± 0.54%
Miss: 0.00 ± 0.00%"
Class_15,"Cov: 1.10 ± 0.07%
Acc: 27.67 ± 3.23%
Miss: 0.00 ± 0.00%","Cov: 3.76 ± 0.21%
Acc: 67.21 ± 2.22%
Miss: 0.05 ± 0.02%","Cov: 8.65 ± 0.35%
Acc: 79.94 ± 0.98%
Miss: 0.07 ± 0.02%","Cov: 17.56 ± 0.46%
Acc: 85.23 ± 0.57%
Miss: 0.02 ± 0.01%","Cov: 33.36 ± 0.64%
Acc: 89.68 ± 0.41%
Miss: 0.08 ± 0.03%","Cov: 46.93 ± 0.65%
Acc: 89.65 ± 0.44%
Miss: 0.19 ± 0.05%","Cov: 58.61 ± 0.59%
Acc: 88.92 ± 0.48%
Miss: 0.21 ± 0.05%","Cov: 70.63 ± 0.43%
Acc: 87.22 ± 0.48%
Miss: 0.17 ± 0.03%","Cov: 78.82 ± 0.34%
Acc: 84.69 ± 0.50%
Miss: 0.05 ± 0.02%","Cov: 90.81 ± 0.19%
Acc: 82.20 ± 0.47%
Miss: 0.09 ± 0.03%","Cov: 97.08 ± 0.10%
Acc: 80.05 ± 0.48%
Miss: 0.16 ± 0.04%","Cov: 98.82 ± 0.07%
Acc: 79.27 ± 0.48%
Miss: 0.18 ± 0.04%","Cov: 99.97 ± 0.01%
Acc: 78.88 ± 0.48%
Miss: 0.00 ± 0.00%"
Class_16,"Cov: 10.82 ± 0.44%
Acc: 92.74 ± 0.81%
Miss: 0.00 ± 0.00%","Cov: 13.58 ± 0.45%
Acc: 89.21 ± 0.85%
Miss: 0.02 ± 0.02%","Cov: 22.17 ± 0.57%
Acc: 90.28 ± 0.52%
Miss: 0.01 ± 0.01%","Cov: 27.99 ± 0.44%
Acc: 87.82 ± 0.81%
Miss: 0.00 ± 0.00%","Cov: 39.91 ± 0.38%
Acc: 88.78 ± 0.59%
Miss: 0.02 ± 0.01%","Cov: 47.24 ± 0.42%
Acc: 86.74 ± 0.55%
Miss: 0.01 ± 0.01%","Cov: 58.77 ± 0.53%
Acc: 85.84 ± 0.53%
Miss: 0.01 ± 0.01%","Cov: 70.13 ± 0.60%
Acc: 84.18 ± 0.49%
Miss: 0.02 ± 0.01%","Cov: 82.84 ± 0.45%
Acc: 82.53 ± 0.50%
Miss: 0.22 ± 0.09%","Cov: 91.74 ± 0.30%
Acc: 79.43 ± 0.48%
Miss: 0.25 ± 0.09%","Cov: 97.99 ± 0.16%
Acc: 77.22 ± 0.46%
Miss: 0.56 ± 0.11%","Cov: 99.51 ± 0.07%
Acc: 76.18 ± 0.47%
Miss: 0.32 ± 0.06%","Cov: 99.97 ± 0.01%
Acc: 75.88 ± 0.48%
Miss: 0.01 ± 0.00%"
Class_17,"Cov: 7.16 ± 0.32%
Acc: 89.24 ± 1.97%
Miss: 0.00 ± 0.00%","Cov: 7.91 ± 0.32%
Acc: 80.82 ± 2.35%
Miss: 0.00 ± 0.00%","Cov: 18.57 ± 0.43%
Acc: 87.93 ± 1.67%
Miss: 0.02 ± 0.02%","Cov: 25.75 ± 0.53%
Acc: 86.34 ± 1.54%
Miss: 0.00 ± 0.00%","Cov: 36.97 ± 0.62%
Acc: 86.44 ± 1.45%
Miss: 0.00 ± 0.00%","Cov: 47.40 ± 0.53%
Acc: 85.07 ± 1.31%
Miss: 0.02 ± 0.03%","Cov: 58.65 ± 0.45%
Acc: 83.89 ± 1.22%
Miss: 0.03 ± 0.01%","Cov: 72.60 ± 0.47%
Acc: 82.57 ± 1.13%
Miss: 0.02 ± 0.01%","Cov: 79.65 ± 0.46%
Acc: 80.35 ± 1.06%
Miss: 0.01 ± 0.01%","Cov: 92.70 ± 0.32%
Acc: 79.51 ± 0.99%
Miss: 0.07 ± 0.04%","Cov: 98.76 ± 0.09%
Acc: 78.33 ± 0.95%
Miss: 0.19 ± 0.06%","Cov: 99.60 ± 0.07%
Acc: 78.04 ± 0.97%
Miss: 0.28 ± 0.06%","Cov: 99.93 ± 0.01%
Acc: 78.05 ± 0.87%
Miss: 0.04 ± 0.01%"
Class_18,"Cov: 7.59 ± 0.38%
Acc: 78.84 ± 1.46%
Miss: 0.00 ± 0.00%","Cov: 9.21 ± 0.39%
Acc: 64.89 ± 2.08%
Miss: 0.00 ± 0.00%","Cov: 11.05 ± 0.42%
Acc: 54.06 ± 2.07%
Miss: 0.00 ± 0.00%","Cov: 24.56 ± 0.56%
Acc: 64.79 ± 1.18%
Miss: 0.00 ± 0.00%","Cov: 39.53 ± 0.64%
Acc: 71.10 ± 0.87%
Miss: 0.01 ± 0.01%","Cov: 59.77 ± 0.49%
Acc: 76.65 ± 0.64%
Miss: 0.05 ± 0.03%","Cov: 67.86 ± 0.46%
Acc: 75.60 ± 0.61%
Miss: 0.05 ± 0.03%","Cov: 76.29 ± 0.36%
Acc: 73.87 ± 0.54%
Miss: 0.05 ± 0.02%","Cov: 83.56 ± 0.31%
Acc: 70.48 ± 0.56%
Miss: 0.07 ± 0.02%","Cov: 92.32 ± 0.22%
Acc: 66.93 ± 0.58%
Miss: 0.33 ± 0.05%","Cov: 98.12 ± 0.13%
Acc: 64.16 ± 0.55%
Miss: 0.30 ± 0.05%","Cov: 99.46 ± 0.07%
Acc: 63.25 ± 0.55%
Miss: 0.13 ± 0.03%","Cov: 99.98 ± 0.01%
Acc: 62.96 ± 0.53%
Miss: 0.01 ± 0.01%"
